researcher_id,travel_type,month,country,continent,emission
1734,Flight,2023-02-01,NL,EU,165.27446300715988
1735,Train,2023-12-01,RO,EU,29.434850863422287
1735,Train,2023-07-01,GB,EU,14.146567717996291
1736,Flight,2023-06-01,SG,AS,2655.3333333333335
1736,Flight,2023-08-01,IT,EU,152.27272727272728
1737,Flight,2023-07-01,DK,EU,220.0704225352113
1737,Flight,2023-12-01,US,NA,1492.7318295739349
1737,Flight,2023-08-01,AE,AS,1426.5734265734268
1738,Flight,2023-11-01,US,NA,1163.3333333333333
1738,Flight,2023-09-01,GR,EU,267.6300578034682
1738,Flight,2023-02-01,US,NA,1423.728813559322
1739,Train,2023-04-01,GB,EU,18.57926669956745
1740,Flight,2023-06-01,TH,AS,1694.2857142857142
1740,Flight,2023-03-01,US,NA,1449.1803278688526
1741,Train,2023-06-01,CH,EU,4.010852896071723
1742,Train,2023-05-01,XK,EU,20.408163265306122
1742,Flight,2023-09-01,HK,AS,2113.953488372093
1742,Flight,2023-09-01,US,NA,2083.1533477321814
1743,Flight,2023-02-01,HR,EU,78.57142857142858
1743,Train,2023-06-01,BG,EU,23.809523809523807
1743,Train,2023-05-01,FR,EU,10.018552875695732
1743,Flight,2023-08-01,FR,EU,98.78234398782344
1744,Flight,2023-06-01,ES,EU,225.0
1745,Train,2023-08-01,PT,EU,29.38652938652939
1745,Train,2023-02-01,DE,EU,13.662644876838188
1745,Flight,2023-05-01,SI,EU,115.99999999999999
1746,Flight,2023-10-01,PT,EU,287.98798798798805
1747,Train,2023-07-01,NL,EU,16.864741123179577
1747,Train,2023-08-01,DE,EU,16.129032258064516
1748,Flight,2023-12-01,US,NA,2140.5109489051097
1748,Train,2023-02-01,IT,EU,13.983371126228269
1748,Flight,2023-11-01,CH,EU,39.30635838150289
1748,Flight,2023-08-01,US,NA,1342.8571428571427
1748,Train,2023-10-01,DE,EU,13.662644876838188
1749,Train,2023-11-01,NL,EU,16.864741123179577
1749,Flight,2023-08-01,GB,EU,182.07681365576104
1749,Train,2023-04-01,HU,EU,17.56785188302125
1750,Train,2023-01-01,DE,EU,8.843537414965986
1750,Flight,2023-06-01,AE,AS,1426.5734265734268
1750,Flight,2023-01-01,GB,EU,200.0
1750,Train,2023-06-01,IT,EU,13.019000703729768
1750,Flight,2023-03-01,CN,AS,2294.623655913979
1751,Flight,2023-09-01,BE,EU,114.68624833110815
1751,Flight,2023-04-01,PT,EU,287.98798798798805
1751,Flight,2023-07-01,US,NA,1449.1803278688526
1752,Flight,2023-03-01,FR,EU,98.78234398782344
1753,Train,2023-06-01,CH,EU,4.010852896071723
1753,Flight,2023-01-01,AE,AS,1426.5734265734268
1754,Train,2023-11-01,BE,EU,11.702678401133484
1754,Flight,2023-02-01,CM,AF,1650.0
1754,Train,2023-12-01,IT,EU,10.95072175211548
1754,Flight,2023-05-01,US,NA,2140.5109489051097
1755,Flight,2023-08-01,AE,AS,1426.5734265734268
1757,Flight,2023-11-01,ES,EU,225.0
1757,Train,2023-07-01,RS,EU,17.96805678793256
1758,Train,2023-02-01,DE,EU,13.662644876838188
1758,Flight,2023-07-01,SE,EU,244.82758620689654
1760,Flight,2023-09-01,RS,EU,176.08695652173913
1760,Flight,2023-05-01,FR,EU,98.78234398782344
1761,Flight,2023-07-01,ES,EU,134.86486486486484
1761,Flight,2023-12-01,CH,EU,39.30635838150289
1761,Flight,2023-08-01,NZ,OC,3447.6190476190477
1762,Flight,2023-08-01,HR,EU,142.3728813559322
1762,Train,2023-09-01,CH,EU,4.008746355685131
1762,Flight,2023-06-01,US,NA,1633.0459770114942
1762,Flight,2023-06-01,GB,EU,228.42105263157893
1762,Flight,2023-02-01,NL,EU,165.27446300715988
1763,Flight,2023-07-01,DE,EU,134.68834688346885
1763,Flight,2023-09-01,DE,EU,133.89391979301425
1764,Flight,2023-10-01,CO,SA,1808.888888888889
1764,Flight,2023-05-01,DE,EU,134.68834688346885
1764,Train,2023-07-01,ES,EU,13.761720904578045
1765,Flight,2023-01-01,IT,EU,175.0
1765,Train,2023-11-01,PT,EU,29.38652938652939
1766,Flight,2023-12-01,AE,AS,1426.5734265734268
1766,Train,2023-03-01,FR,EU,10.079831019165656
1766,Flight,2023-02-01,DE,EU,133.89391979301425
1766,Train,2023-05-01,FR,EU,10.915994304698623
1767,Flight,2023-06-01,PT,EU,221.875
1767,Flight,2023-11-01,HK,AS,2113.953488372093
1768,Train,2023-04-01,FR,EU,10.079831019165656
1768,Train,2023-03-01,NL,EU,16.864741123179577
1769,Flight,2023-01-01,GP,NA,1137.5
1769,Train,2023-05-01,LT,EU,20.408163265306122
1770,Train,2023-04-01,PT,EU,29.38652938652939
1770,Train,2023-05-01,LU,EU,7.470845481049562
1770,Flight,2023-08-01,NL,EU,165.27446300715988
1771,Flight,2023-04-01,AE,AS,1516.7664670658683
1771,Flight,2023-05-01,DK,EU,220.0704225352113
1771,Train,2023-07-01,GB,EU,18.57926669956745
1772,Train,2023-02-01,NL,EU,16.864741123179577
1772,Flight,2023-04-01,DE,EU,134.68834688346885
1773,Flight,2023-11-01,JP,AS,2511.2676056338028
1773,Flight,2023-02-01,AT,EU,185.05747126436785
1773,Flight,2023-12-01,NL,EU,165.27446300715988
1774,Flight,2023-01-01,BB,NA,1300.0
1774,Flight,2023-11-01,US,NA,1633.0459770114942
1775,Flight,2023-02-01,US,NA,1698.0000000000002
1775,Flight,2023-12-01,US,NA,2140.5109489051097
1775,Flight,2023-09-01,IT,EU,164.48863636363637
1776,Flight,2023-07-01,CA,NA,1361.0294117647059
1776,Train,2023-05-01,RS,EU,17.96805678793256
1776,Flight,2023-11-01,CA,NA,1208.9230769230767
1776,Flight,2023-08-01,US,NA,2140.5109489051097
1777,Flight,2023-09-01,TR,AS,752.2222222222223
1778,Train,2023-08-01,SE,EU,26.997084548104954
1778,Flight,2023-01-01,FI,EU,484.00000000000006
1778,Flight,2023-05-01,US,NA,2083.1533477321814
1779,Train,2023-12-01,CH,EU,4.008746355685131
1779,Train,2023-02-01,GB,EU,15.769944341372911
1779,Flight,2023-06-01,ES,EU,134.86486486486484
1780,Flight,2023-05-01,DE,EU,134.68834688346885
1780,Flight,2023-06-01,FI,EU,484.00000000000006
1780,Flight,2023-11-01,ZA,AF,1976.4705882352941
1781,Flight,2023-04-01,GB,EU,228.42105263157893
1781,Flight,2023-12-01,SE,EU,264.57142857142856
1781,Train,2023-12-01,CH,EU,4.010852896071723
1781,Train,2023-08-01,CH,EU,4.008746355685131
1783,Flight,2023-08-01,FR,EU,98.18181818181819
1783,Flight,2023-09-01,DE,EU,134.68834688346885
1783,Flight,2023-06-01,US,NA,2140.5109489051097
1784,Flight,2023-04-01,DE,EU,134.68834688346885
1785,Flight,2023-04-01,US,NA,1711.5384615384614
1785,Flight,2023-08-01,US,NA,1492.7318295739349
1785,Flight,2023-01-01,AT,EU,185.05747126436785
1785,Flight,2023-02-01,AE,AS,1426.5734265734268
1786,Flight,2023-05-01,US,NA,1492.7318295739349
1787,Flight,2023-04-01,FR,EU,90.9090909090909
1787,Flight,2023-04-01,DE,EU,134.68834688346885
1787,Flight,2023-01-01,AE,AS,1426.5734265734268
1787,Flight,2023-03-01,DE,EU,134.68834688346885
1787,Train,2023-06-01,GB,EU,14.146567717996291
1787,Train,2023-03-01,ES,EU,13.761720904578045
1788,Flight,2023-11-01,US,NA,1583.7370242214533
1789,Train,2023-12-01,DK,EU,22.45616556481748
1789,Train,2023-12-01,NO,EU,29.640427599611264
1790,Flight,2023-08-01,CH,EU,39.285714285714285
1790,Flight,2023-02-01,TR,AS,752.2222222222223
1790,Train,2023-09-01,IT,EU,16.784554730983302
1790,Train,2023-07-01,CH,EU,4.008746355685131
1791,Flight,2023-09-01,AU,OC,2050.0
1792,Train,2023-04-01,ES,EU,13.605442176870747
1793,Flight,2023-09-01,CN,AS,1675.3086419753088
1793,Flight,2023-11-01,NL,EU,165.27446300715988
1793,Flight,2023-11-01,US,NA,1633.0459770114942
1794,Train,2023-04-01,FI,EU,49.38775510204082
1794,Flight,2023-04-01,CH,EU,39.30635838150289
1795,Flight,2023-04-01,CH,EU,39.30635838150289
1795,Flight,2023-11-01,BE,EU,114.68624833110815
1796,Flight,2023-05-01,AT,EU,185.05747126436785
1796,Flight,2023-10-01,US,NA,1492.7318295739349
1797,Flight,2023-02-01,IN,AS,1179.3103448275863
1797,Train,2023-11-01,GB,EU,18.57926669956745
1798,Flight,2023-10-01,QA,AS,1419.7802197802196
1798,Flight,2023-04-01,DE,EU,134.68834688346885
1798,Train,2023-09-01,ES,EU,22.959183673469386
1799,Flight,2023-09-01,US,NA,2140.5109489051097
1800,Flight,2023-07-01,CN,AS,2294.623655913979
1801,Flight,2023-08-01,GR,EU,267.6300578034682
1801,Flight,2023-12-01,ES,EU,187.4524714828897
1802,Train,2023-06-01,GB,EU,18.57926669956745
1802,Flight,2023-04-01,IL,AS,471.1111111111111
1802,Train,2023-06-01,SE,EU,24.98240675580577
1802,Flight,2023-12-01,CO,SA,1808.888888888889
1803,Flight,2023-05-01,CZ,EU,120.63492063492062
1803,Flight,2023-02-01,IL,AS,471.1111111111111
1804,Train,2023-03-01,DE,EU,13.662644876838188
1805,Flight,2023-07-01,US,NA,1764.4859813084113
1805,Flight,2023-10-01,US,NA,2140.5109489051097
1805,Flight,2023-09-01,DE,EU,140.0
1805,Train,2023-02-01,NL,EU,16.864741123179577
1805,Flight,2023-06-01,KR,AS,1675.1724137931035
1806,Flight,2023-11-01,US,NA,1423.728813559322
1806,Train,2023-10-01,BE,EU,11.702678401133484
1806,Flight,2023-07-01,US,NA,1379.8076923076924
1807,Flight,2023-05-01,GB,EU,182.07681365576104
1807,Flight,2023-12-01,GR,EU,267.6300578034682
1807,Train,2023-12-01,PT,EU,29.38652938652939
1808,Flight,2023-07-01,CH,EU,39.285714285714285
1808,Train,2023-08-01,HU,EU,17.56785188302125
1808,Train,2023-06-01,GB,EU,23.308270676691727
1809,Flight,2023-11-01,VE,SA,1800.0
1809,Train,2023-08-01,DE,EU,14.285714285714285
1810,Flight,2023-06-01,FR,EU,98.78234398782344
1811,Train,2023-01-01,PT,EU,29.38652938652939
1811,Flight,2023-07-01,CH,EU,39.30635838150289
1811,Train,2023-12-01,BE,EU,11.702678401133484
1811,Flight,2023-06-01,JP,AS,2511.2676056338028
1812,Train,2023-08-01,FR,EU,10.079831019165656
1813,Flight,2023-10-01,AT,EU,185.05747126436785
1814,Flight,2023-05-01,BE,EU,114.68624833110815
1814,Flight,2023-08-01,JP,AS,2511.2676056338028
1815,Train,2023-03-01,DE,EU,14.285714285714285
1816,Flight,2023-02-01,AU,OC,2322.727272727273
1816,Train,2023-06-01,IT,EU,15.538033395176251
1816,Flight,2023-04-01,US,NA,1764.4859813084113
1818,Flight,2023-12-01,DE,EU,133.89391979301425
1818,Train,2023-11-01,FR,EU,18.36734693877551
1819,Flight,2023-05-01,IL,AS,471.1111111111111
1819,Flight,2023-04-01,AT,EU,185.05747126436785
1819,Flight,2023-07-01,CN,AS,2294.623655913979
1820,Flight,2023-06-01,DE,EU,79.79797979797979
1820,Flight,2023-02-01,CO,SA,1808.888888888889
1820,Flight,2023-09-01,US,NA,2083.1533477321814
1821,Flight,2023-05-01,US,NA,1764.4859813084113
1821,Train,2023-10-01,GB,EU,18.57926669956745
1822,Flight,2023-06-01,BE,EU,114.68624833110815
1822,Flight,2023-12-01,US,NA,2140.5109489051097
1823,Flight,2023-05-01,US,NA,2083.1533477321814
1823,Train,2023-07-01,ES,EU,19.127803212539764
1823,Train,2023-08-01,GB,EU,14.146567717996291
1824,Flight,2023-11-01,GB,EU,138.63636363636365
1826,Train,2023-02-01,NL,EU,16.864741123179577
1826,Flight,2023-01-01,SE,EU,264.57142857142856
1826,Flight,2023-06-01,ZA,AF,1963.6363636363637
1826,Flight,2023-06-01,US,NA,1633.0459770114942
1827,Flight,2023-02-01,CA,NA,1649.5798319327732
1828,Train,2023-06-01,DK,EU,22.45616556481748
1828,Flight,2023-07-01,SG,AS,2655.3333333333335
1829,Flight,2023-04-01,BG,EU,100.0
1829,Flight,2023-06-01,JP,AS,1860.0
1830,Train,2023-08-01,GB,EU,18.57926669956745
1830,Flight,2023-05-01,GB,EU,228.42105263157893
1831,Train,2023-11-01,GB,EU,16.93877551020408
1831,Flight,2023-09-01,KW,AS,1766.6666666666665
1831,Flight,2023-03-01,IN,AS,866.6666666666667
1832,Train,2023-02-01,DK,EU,22.45616556481748
1832,Train,2023-12-01,IE,EU,20.77259475218659
1833,Flight,2023-12-01,US,NA,1698.0000000000002
1833,Train,2023-12-01,SE,EU,26.997084548104954
1833,Train,2023-10-01,ES,EU,13.761720904578045
1833,Flight,2023-08-01,GB,EU,182.07681365576104
1834,Train,2023-06-01,IT,EU,16.784554730983302
1834,Train,2023-01-01,ES,EU,13.761720904578045
1834,Flight,2023-12-01,IL,AS,471.1111111111111
1835,Flight,2023-12-01,DE,EU,134.68834688346885
1835,Train,2023-01-01,FR,EU,10.079831019165656
1836,Flight,2023-12-01,KR,AS,312.5
1836,Train,2023-05-01,DE,EU,13.743708865660086
1837,Flight,2023-12-01,CA,NA,1649.5798319327732
1837,Train,2023-06-01,DE,EU,11.787473610133707
1837,Flight,2023-05-01,CA,NA,1208.9230769230767
1837,Flight,2023-06-01,GB,EU,138.63636363636365
1838,Train,2023-10-01,BE,EU,11.702678401133484
1838,Train,2023-12-01,GB,EU,20.408163265306122
1838,Flight,2023-12-01,NL,EU,165.27446300715988
1839,Flight,2023-03-01,GB,EU,154.54545454545453
1839,Flight,2023-06-01,BE,EU,114.68624833110815
1839,Flight,2023-03-01,FR,EU,98.78234398782344
1839,Flight,2023-07-01,US,NA,944.8275862068965
1839,Flight,2023-04-01,SG,AS,2655.3333333333335
1840,Flight,2023-09-01,FR,EU,98.78234398782344
1841,Train,2023-03-01,FI,EU,49.38775510204082
1841,Flight,2023-01-01,US,NA,1633.0459770114942
1841,Train,2023-10-01,CH,EU,4.010852896071723
1841,Flight,2023-07-01,FR,EU,98.78234398782344
1842,Flight,2023-04-01,HK,AS,2113.953488372093
1842,Flight,2023-03-01,IT,EU,164.48863636363637
1842,Flight,2023-05-01,SI,EU,115.99999999999999
1843,Flight,2023-09-01,US,NA,1492.7318295739349
1843,Train,2023-02-01,GR,EU,27.30918957178247
1843,Flight,2023-07-01,ES,EU,134.86486486486484
1843,Flight,2023-12-01,US,NA,150.0
1844,Flight,2023-03-01,ES,EU,134.86486486486484
1844,Flight,2023-06-01,HK,AS,2113.953488372093
1845,Flight,2023-08-01,ES,EU,187.4524714828897
1845,Train,2023-02-01,GB,EU,18.57926669956745
1847,Flight,2023-09-01,US,NA,1711.5384615384614
1847,Flight,2023-11-01,GB,EU,166.0
1847,Flight,2023-03-01,KR,AS,1675.1724137931035
1848,Flight,2023-07-01,US,NA,1633.0459770114942
1848,Flight,2023-02-01,GB,EU,182.07681365576104
1850,Train,2023-07-01,GB,EU,15.769944341372911
1850,Flight,2023-04-01,FI,EU,484.00000000000006
1850,Flight,2023-11-01,DE,EU,133.89391979301425
1851,Flight,2023-12-01,TR,AS,370.9677419354839
1852,Flight,2023-03-01,AR,SA,3010.3448275862065
1853,Flight,2023-01-01,BE,EU,114.68624833110815
1853,Flight,2023-05-01,CH,EU,39.30635838150289
1853,Flight,2023-10-01,AT,EU,185.05747126436785
1854,Flight,2023-05-01,US,NA,1583.7370242214533
1854,Train,2023-03-01,PL,EU,30.075187969924812
1854,Train,2023-04-01,BE,EU,11.702678401133484
1855,Flight,2023-06-01,NL,EU,165.27446300715988
1856,Flight,2023-05-01,CA,NA,1208.9230769230767
1856,Flight,2023-05-01,KR,AS,1675.1724137931035
1856,Flight,2023-03-01,US,NA,1583.7370242214533
1857,Flight,2023-05-01,BR,SA,1190.909090909091
1857,Flight,2023-08-01,US,NA,1583.7370242214533
1858,Flight,2023-09-01,DE,EU,134.68834688346885
1858,Flight,2023-10-01,GB,EU,182.07681365576104
1858,Flight,2023-01-01,US,NA,2083.1533477321814
1859,Flight,2023-07-01,NL,EU,165.27446300715988
1859,Train,2023-01-01,DE,EU,13.662644876838188
1859,Flight,2023-04-01,US,NA,1423.728813559322
1860,Train,2023-03-01,NL,EU,16.864741123179577
1860,Flight,2023-05-01,PL,EU,294.7368421052632
1860,Train,2023-12-01,CH,EU,4.010852896071723
1861,Train,2023-08-01,HU,EU,17.56785188302125
1861,Flight,2023-01-01,ME,EU,233.33333333333331
1862,Flight,2023-04-01,NL,EU,165.27446300715988
1862,Flight,2023-05-01,US,NA,2083.1533477321814
1862,Train,2023-11-01,DE,EU,11.787473610133707
1863,Flight,2023-05-01,DE,EU,140.0
1863,Train,2023-07-01,AT,EU,10.20408163265306
1863,Flight,2023-01-01,AE,AS,1426.5734265734268
1863,Flight,2023-04-01,MA,AF,354.2372881355932
1864,Train,2023-12-01,DE,EU,13.743708865660086
1864,Train,2023-07-01,DK,EU,22.45616556481748
1865,Flight,2023-04-01,US,NA,2083.1533477321814
1866,Flight,2023-10-01,US,NA,2083.1533477321814
1866,Flight,2023-02-01,DE,EU,134.68834688346885
1866,Train,2023-09-01,ES,EU,12.244897959183673
1866,Train,2023-03-01,NL,EU,16.864741123179577
1867,Flight,2023-05-01,AE,AS,1426.5734265734268
1867,Train,2023-07-01,CH,EU,4.008746355685131
1868,Train,2023-02-01,NL,EU,16.864741123179577
1869,Flight,2023-09-01,AT,EU,185.05747126436785
1869,Flight,2023-06-01,TH,AS,1694.2857142857142
1870,Flight,2023-03-01,CA,NA,25.0
1870,Flight,2023-06-01,US,NA,2083.1533477321814
1871,Flight,2023-10-01,CH,EU,39.285714285714285
1872,Flight,2023-02-01,US,NA,1379.8076923076924
1872,Train,2023-09-01,ES,EU,17.857142857142854
1872,Flight,2023-08-01,DE,EU,133.89391979301425
1873,Flight,2023-06-01,CA,NA,1208.9230769230767
1873,Flight,2023-02-01,US,NA,1423.728813559322
1874,Flight,2023-01-01,US,NA,1711.5384615384614
1874,Flight,2023-03-01,MX,NA,2346.6666666666665
1875,Flight,2023-05-01,QA,AS,1419.7802197802196
1875,Train,2023-06-01,GB,EU,18.57926669956745
1875,Flight,2023-09-01,US,NA,2083.1533477321814
1875,Flight,2023-09-01,US,NA,1711.5384615384614
1876,Flight,2023-11-01,RU,EU,489.2307692307692
1876,Flight,2023-03-01,PL,EU,294.7368421052632
1877,Train,2023-09-01,DE,EU,13.743708865660086
1877,Train,2023-06-01,GR,EU,27.30918957178247
1878,Flight,2023-02-01,NL,EU,165.27446300715988
1879,Flight,2023-02-01,CA,NA,1208.9230769230767
1880,Flight,2023-07-01,DK,EU,50.0
1880,Flight,2023-12-01,ES,EU,100.0
1882,Flight,2023-06-01,CA,NA,1208.9230769230767
1882,Flight,2023-11-01,CA,NA,1208.9230769230767
1882,Flight,2023-10-01,VN,AS,114.28571428571429
1884,Flight,2023-08-01,IL,AS,471.1111111111111
1884,Train,2023-11-01,NL,EU,16.864741123179577
1885,Flight,2023-11-01,HK,AS,2113.953488372093
1886,Train,2023-03-01,NO,EU,26.22211675367822
1886,Flight,2023-04-01,VN,AS,1515.3846153846152
1887,Train,2023-06-01,GB,EU,18.57926669956745
1888,Flight,2023-06-01,CO,SA,1808.888888888889
1889,Flight,2023-06-01,CH,EU,39.285714285714285
1889,Train,2023-02-01,NO,EU,29.640427599611264
1889,Flight,2023-10-01,ZA,AF,1976.4705882352941
1890,Flight,2023-05-01,US,NA,1583.7370242214533
1890,Train,2023-04-01,CH,EU,4.010852896071723
1891,Flight,2023-04-01,NL,EU,165.27446300715988
1891,Train,2023-08-01,NO,EU,26.22211675367822
1891,Flight,2023-11-01,US,NA,2083.1533477321814
1891,Flight,2023-05-01,US,NA,1811.111111111111
1892,Train,2023-03-01,CH,EU,4.008746355685131
1893,Train,2023-10-01,FR,EU,10.459183673469386
1893,Train,2023-02-01,RU,EU,15.306122448979592
1893,Flight,2023-01-01,BR,SA,1861.904761904762
1894,Train,2023-01-01,GB,EU,18.57926669956745
1894,Train,2023-02-01,GB,EU,14.146567717996291
1895,Flight,2023-10-01,US,NA,1423.728813559322
1895,Flight,2023-08-01,TR,AS,752.2222222222223
1895,Flight,2023-06-01,US,NA,1811.111111111111
1895,Flight,2023-11-01,ES,EU,187.4524714828897
1896,Train,2023-12-01,DE,EU,13.662644876838188
1896,Flight,2023-06-01,US,NA,2083.1533477321814
1897,Flight,2023-12-01,FI,EU,484.00000000000006
1897,Train,2023-07-01,FR,EU,10.079831019165656
1897,Flight,2023-07-01,CN,AS,1675.3086419753088
1897,Flight,2023-10-01,AT,EU,185.05747126436785
1898,Train,2023-11-01,DK,EU,22.45616556481748
1898,Flight,2023-09-01,US,NA,1423.728813559322
1899,Train,2023-05-01,PL,EU,30.075187969924812
1899,Flight,2023-06-01,FR,EU,50.892857142857146
1899,Flight,2023-11-01,CA,NA,1208.9230769230767
1900,Flight,2023-01-01,US,NA,1423.728813559322
1900,Flight,2023-02-01,NL,EU,165.27446300715988
1901,Flight,2023-05-01,NL,EU,165.27446300715988
1901,Flight,2023-12-01,US,NA,1449.1803278688526
1901,Flight,2023-12-01,DK,EU,220.0704225352113
1903,Flight,2023-07-01,JP,AS,1860.0
1903,Train,2023-12-01,CH,EU,4.010852896071723
1903,Flight,2023-03-01,US,NA,1633.0459770114942
1903,Flight,2023-05-01,US,NA,1379.8076923076924
1904,Flight,2023-06-01,US,NA,2083.1533477321814
1905,Flight,2023-06-01,US,NA,2140.5109489051097
1905,Flight,2023-12-01,CA,NA,1361.0294117647059
1906,Flight,2023-07-01,IL,AS,471.1111111111111
1906,Flight,2023-10-01,NL,EU,165.27446300715988
1906,Train,2023-04-01,FR,EU,10.079831019165656
1906,Flight,2023-04-01,DE,EU,134.68834688346885
1907,Train,2023-07-01,DE,EU,11.787473610133707
1907,Flight,2023-09-01,US,NA,1423.728813559322
1907,Flight,2023-05-01,DE,EU,134.68834688346885
1907,Flight,2023-11-01,IN,AS,2026.6666666666663
1908,Train,2023-03-01,IS,EU,48.716260697827515
1908,Flight,2023-06-01,CA,NA,1208.9230769230767
1908,Flight,2023-01-01,SE,EU,264.57142857142856
1909,Train,2023-03-01,DE,EU,13.743708865660086
1909,Train,2023-07-01,NL,EU,16.864741123179577
1910,Train,2023-06-01,FI,EU,49.38775510204082
1910,Flight,2023-08-01,AR,SA,3010.3448275862065
1911,Train,2023-01-01,AT,EU,18.883415435139575
1911,Flight,2023-09-01,TW,AS,1359.0909090909092
1912,Flight,2023-10-01,CH,EU,39.285714285714285
1912,Flight,2023-06-01,NL,EU,165.27446300715988
1913,Flight,2023-03-01,DE,EU,134.68834688346885
1913,Flight,2023-03-01,CA,NA,1361.0294117647059
1913,Flight,2023-09-01,US,NA,1492.7318295739349
1913,Train,2023-02-01,UA,EU,10.204081632653061
1914,Flight,2023-05-01,US,NA,1914.2857142857144
1914,Train,2023-10-01,DE,EU,13.662644876838188
1914,Flight,2023-06-01,US,NA,1583.7370242214533
1914,Flight,2023-11-01,US,NA,1423.728813559322
1914,Flight,2023-04-01,TR,AS,752.2222222222223
1915,Flight,2023-03-01,GB,EU,182.07681365576104
1916,Train,2023-12-01,GB,EU,18.57926669956745
1916,Flight,2023-03-01,DE,EU,133.89391979301425
1916,Flight,2023-01-01,US,NA,1633.0459770114942
1916,Flight,2023-06-01,US,NA,500.0
1916,Flight,2023-12-01,DK,EU,220.0704225352113
1917,Flight,2023-09-01,TR,AS,752.2222222222223
1917,Flight,2023-12-01,NL,EU,165.27446300715988
1917,Flight,2023-02-01,DK,EU,220.0704225352113
1917,Train,2023-05-01,PT,EU,29.38652938652939
1917,Flight,2023-09-01,US,NA,2083.1533477321814
1918,Train,2023-06-01,GB,EU,18.57926669956745
1918,Train,2023-06-01,DE,EU,13.662644876838188
1918,Flight,2023-02-01,US,NA,1633.0459770114942
1918,Train,2023-12-01,NL,EU,16.864741123179577
1919,Flight,2023-09-01,GB,EU,182.07681365576104
1919,Train,2023-10-01,GB,EU,18.57926669956745
1920,Train,2023-12-01,DE,EU,14.285714285714285
1920,Flight,2023-09-01,HR,EU,142.3728813559322
1921,Flight,2023-08-01,PT,EU,287.98798798798805
1921,Flight,2023-09-01,QA,AS,1419.7802197802196
1921,Flight,2023-07-01,US,NA,1423.728813559322
1922,Flight,2023-06-01,XK,EU,200.0
1922,Flight,2023-03-01,US,NA,1492.7318295739349
1922,Train,2023-04-01,NL,EU,16.864741123179577
1923,Flight,2023-11-01,SG,AS,2655.3333333333335
1923,Train,2023-07-01,GR,EU,27.30918957178247
1923,Train,2023-09-01,FR,EU,10.079831019165656
1924,Flight,2023-01-01,GB,EU,202.08333333333331
1924,Flight,2023-02-01,BE,EU,114.68624833110815
1925,Flight,2023-09-01,AR,SA,250.0
1925,Flight,2023-04-01,FR,EU,110.5263157894737
1925,Flight,2023-10-01,JP,AS,2511.2676056338028
1926,Train,2023-06-01,FR,EU,5.193148688046647
1927,Flight,2023-05-01,AT,EU,185.05747126436785
1927,Train,2023-06-01,DE,EU,13.743708865660086
1928,Flight,2023-06-01,QA,AS,1419.7802197802196
1929,Flight,2023-10-01,SE,EU,264.57142857142856
1929,Train,2023-04-01,AT,EU,18.883415435139575
1929,Flight,2023-01-01,CA,NA,1208.9230769230767
1930,Flight,2023-10-01,US,NA,300.0
1931,Flight,2023-07-01,AT,EU,185.05747126436785
1932,Train,2023-11-01,DE,EU,13.662644876838188
1932,Flight,2023-05-01,CA,NA,1649.5798319327732
1932,Flight,2023-10-01,US,NA,1633.0459770114942
1933,Flight,2023-04-01,US,NA,1811.111111111111
1933,Flight,2023-02-01,DE,EU,134.68834688346885
1933,Flight,2023-09-01,DE,EU,133.89391979301425
1933,Train,2023-06-01,GB,EU,18.57926669956745
1934,Flight,2023-11-01,ES,EU,134.86486486486484
1934,Train,2023-12-01,GB,EU,18.57926669956745
1934,Flight,2023-07-01,AT,EU,185.05747126436785
1934,Train,2023-12-01,IE,EU,20.77259475218659
1935,Flight,2023-09-01,US,NA,1492.7318295739349
1936,Train,2023-11-01,NL,EU,16.864741123179577
1936,Flight,2023-02-01,CA,NA,1208.9230769230767
1936,Flight,2023-12-01,US,NA,2083.1533477321814
1936,Train,2023-03-01,CH,EU,4.010852896071723
1937,Train,2023-08-01,GR,EU,27.30918957178247
1938,Flight,2023-09-01,CA,NA,1649.5798319327732
1939,Train,2023-03-01,DE,EU,13.662644876838188
1939,Flight,2023-05-01,US,NA,1583.7370242214533
1940,Flight,2023-04-01,AE,AS,1426.5734265734268
1941,Flight,2023-10-01,CH,EU,39.30635838150289
1941,Flight,2023-12-01,CA,NA,1361.0294117647059
1942,Train,2023-06-01,NL,EU,16.864741123179577
1942,Flight,2023-11-01,CH,EU,39.285714285714285
1943,Flight,2023-06-01,US,NA,1492.7318295739349
1943,Train,2023-09-01,PT,EU,29.38652938652939
1944,Train,2023-07-01,CZ,EU,12.309685779073531
1944,Flight,2023-03-01,US,NA,1764.4859813084113
1945,Train,2023-09-01,CH,EU,4.008746355685131
1945,Train,2023-07-01,HU,EU,17.56785188302125
1945,Flight,2023-06-01,BE,EU,114.68624833110815
1946,Train,2023-05-01,PT,EU,29.38652938652939
1946,Train,2023-06-01,DE,EU,13.743708865660086
1947,Flight,2023-04-01,DE,EU,134.68834688346885
1947,Train,2023-07-01,CH,EU,4.010852896071723
1948,Train,2023-03-01,CH,EU,4.010852896071723
1948,Flight,2023-08-01,US,NA,2083.1533477321814
1948,Flight,2023-12-01,FR,EU,102.5
1948,Flight,2023-02-01,KR,AS,312.5
1949,Train,2023-11-01,IS,EU,48.716260697827515
1949,Flight,2023-09-01,AE,AS,1516.7664670658683
1949,Train,2023-02-01,DE,EU,13.662644876838188
